Nazwa pliku,TP,FN,FP,PPV,TPR,ACC,F1,INF
7ACJ_1_4_4_330_U.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7CPU_1_S2_A_1647_C.amt,8,0,0,1.0,1.0,1.0,1.0,1.0
4WF9_1_X_X_1614_A.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7DCO_1_H-F_F_53_A.amt,2,6,4,0.3333333333333333,0.25,0.375,0.28571428571428575,0.28867513459481287
7QGG_1_t-D_B_1295_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
8CVM_1_a_A_1921_G.amt,3,1,0,1.0,0.75,0.875,0.8571428571428571,0.8660254037844386
7PZY_1_1-4_1_1521_G.amt,6,0,2,0.75,1.0,0.8333333134651184,0.8571428571428571,0.8660254037844386
5AXM_1_P_P_41_U.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
7P6Z_1_5_5_1205_C.amt,3,3,1,0.75,0.5,0.6666666865348816,0.6,0.6123724356957945
7QI4_1_AA_A_1473_C.amt,0,2,2,0.0,0.0,0.0,0.0,0.0
7JIL_1_1_1_1105_G.amt,1,1,2,0.3333333333333333,0.5,0.25,0.4,0.408248290463863
7S0S_1_C_C_942_U.amt,4,2,4,0.5,0.6666666666666666,0.5,0.5714285714285715,0.5773502691896257
8A57_1_A_A_2672_A.amt,10,0,4,0.7142857142857143,1.0,0.800000011920929,0.8333333333333333,0.8451542547285166
8GLP_1_L5-L8_B_1850_A.amt,10,0,4,0.7142857142857143,1.0,0.800000011920929,0.8333333333333333,0.8451542547285166
6XU8_1_A5-A8_B_2039_G.amt,4,4,2,0.6666666666666666,0.5,0.625,0.5714285714285715,0.5773502691896257
7KGB_1_a_a_882_A.amt,10,0,3,0.7692307692307693,1.0,0.8500000238418579,0.8695652173913044,0.8770580193070292
5VYC_1_i2_A_1727_G.amt,4,0,2,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7SFR_1_a_A_741_C.amt,7,5,3,0.7,0.5833333333333334,0.6666666865348816,0.6363636363636365,0.6390096504226938
7UW1_1_a_A_57_A.amt,5,3,1,0.8333333333333334,0.625,0.75,0.7142857142857143,0.7216878364870323
4V88_1_A6_A_5_U.amt,1,3,2,0.3333333333333333,0.25,0.375,0.28571428571428575,0.28867513459481287
4V9F_1_0_0_52_A.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
6RM3_1_S60_A_807_A.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
3JCS_1_5_5_29_C.amt,4,0,4,0.5,1.0,0.5,0.6666666666666666,0.7071067811865476
8CRX_1_A_A_1406_G.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
5T5H_1_A-C_A_996_C.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
3J79_1_A-C_A_138_C.amt,2,0,2,0.5,1.0,0.5,0.6666666666666666,0.7071067811865476
6YDP_1_BA_A_228_U.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
1ZBH_1_F_F_11_U.amt,0,2,0,0.0,0.0,0.5,0.0,0.0
6XU8_1_A5-A8_B_2034_U.amt,6,4,2,0.75,0.6,0.699999988079071,0.6666666666666665,0.6708203932499369
8EUG_1_1-2_A_743_A.amt,2,6,1,0.6666666666666666,0.25,0.5625,0.36363636363636365,0.408248290463863
7UCK_1_2_2_63_A.amt,4,0,3,0.5714285714285714,1.0,0.625,0.7272727272727273,0.7559289460184544
7OYB_1_51-81_A_1968_C.amt,2,2,0,1.0,0.5,0.75,0.6666666666666666,0.7071067811865476
4UYK_1_R_R_40_C.amt,4,2,0,1.0,0.6666666666666666,0.8333333134651184,0.8,0.816496580927726
7NHN_1_a_a_1127_U.amt,4,0,2,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7PZY_1_1-4_1_849_G.amt,5,1,0,1.0,0.8333333333333334,0.9166666865348816,0.9090909090909091,0.9128709291752769
7QIW_1_2-8_A_1110_A.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
7K16_1_P_P_38_C.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
6AZ3_1_2_2_115_G.amt,8,0,5,0.6153846153846154,1.0,0.6875,0.761904761904762,0.7844645405527362
5XXB_1_1-4_1_3409_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
8CVM_1_a_A_1814_A.amt,2,6,3,0.4,0.25,0.4375,0.3076923076923077,0.31622776601683794
3J7Q_1_5-8_5_2699_C.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7UQ6_1_B_A_12_U.amt,4,4,0,1.0,0.5,0.75,0.6666666666666666,0.7071067811865476
8CVM_1_a_A_2910_U.amt,4,2,0,1.0,0.6666666666666666,0.8333333134651184,0.8,0.816496580927726
7CPU_1_L5-L8_A_3738_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
6SWD_1_2_2_824_G.amt,1,1,0,1.0,0.5,0.75,0.6666666666666666,0.7071067811865476
3J7Q_1_5-8_5_2593_C.amt,3,3,2,0.6,0.5,0.5833333134651184,0.5454545454545454,0.5477225575051661
7UNW_1_a_A_1423_C.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7L0Z_1_G_G_45_A.amt,7,3,3,0.7,0.7,0.699999988079071,0.7,0.7
7R81_1_A1-C1_A_1170_C.amt,4,2,0,1.0,0.6666666666666666,0.8333333134651184,0.8,0.816496580927726
8A22_1_B3-B2-B1_A_64_G.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7UVZ_1_A_A_988_C.amt,12,2,5,0.7058823529411765,0.8571428571428571,0.75,0.7741935483870968,0.7778444682625972
6GSL_1_3L_A_24_A.amt,7,3,6,0.5384615384615384,0.7,0.550000011920929,0.608695652173913,0.6139406135149204
3J7P_1_S2_A_1595_U.amt,0,2,1,0.0,0.0,0.25,0.0,0.0
4V88_1_A6_A_357_G.amt,4,2,4,0.5,0.6666666666666666,0.5,0.5714285714285715,0.5773502691896257
8EUG_1_1-2_A_1944_G.amt,4,6,4,0.5,0.4,0.5,0.4444444444444445,0.4472135954999579
7UW1_1_a_A_397_C.amt,4,2,2,0.6666666666666666,0.6666666666666666,0.6666666865348816,0.6666666666666666,0.6666666666666666
2ZNI_1_C_C_13_C.amt,0,2,1,0.0,0.0,0.25,0.0,0.0
7P6Z_1_5_5_936_G.amt,10,0,4,0.7142857142857143,1.0,0.800000011920929,0.8333333333333333,0.8451542547285166
6RM3_1_L50_A_1330_G.amt,4,2,1,0.8,0.6666666666666666,0.75,0.7272727272727272,0.7302967433402214
1RLG_1_D_D_15_G.amt,4,2,3,0.5714285714285714,0.6666666666666666,0.5833333134651184,0.6153846153846153,0.6172133998483676
7JIL_1_2_2_596_A.amt,4,0,2,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
1M5K_1_B_B_53_U.amt,0,2,1,0.0,0.0,0.25,0.0,0.0
7TQL_1_3_3_63_U.amt,4,0,3,0.5714285714285714,1.0,0.625,0.7272727272727273,0.7559289460184544
7KGB_1_a_a_385_C.amt,0,8,2,0.0,0.0,0.375,0.0,0.0
8BUU_1_a_A_1301_U.amt,17,1,9,0.6538461538461539,0.9444444444444444,0.7222222089767456,0.7727272727272727,0.7858252779857413
7NHN_1_a_a_1392_C.amt,2,2,1,0.6666666666666666,0.5,0.625,0.5714285714285715,0.5773502691896257
6BK8_1_2-6-i_6_59_A.amt,6,4,7,0.46153846153846156,0.6,0.44999998807907104,0.5217391304347826,0.5262348115842176
7QCA_1_L50_A_205_C.amt,6,0,1,0.8571428571428571,1.0,0.9166666865348816,0.923076923076923,0.9258200997725514
7ABZ_1_4_4_134_G.amt,4,0,3,0.5714285714285714,1.0,0.625,0.7272727272727273,0.7559289460184544
7C79_1_A_A_146_A.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
7SFR_1_A_A_1384_A.amt,12,2,2,0.8571428571428571,0.8571428571428571,0.8571428656578064,0.8571428571428571,0.8571428571428571
3IGI_1_A_A_76_C.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
4RGE_1_C_C_11_A.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7OYC_1_51-81_A_1814_C.amt,4,2,0,1.0,0.6666666666666666,0.8333333134651184,0.8,0.816496580927726
5XXB_1_1-4_1_1792_C.amt,16,0,7,0.6956521739130435,1.0,0.78125,0.8205128205128205,0.8340576562282991
7UW1_1_B_A_66_C.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7NSH_1_BA_A_263_G.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
6ERI_1_AA_A_2696_A.amt,6,2,4,0.6,0.75,0.625,0.6666666666666665,0.6708203932499369
7O7Y_1_B5-B8_A_1513_A.amt,6,0,1,0.8571428571428571,1.0,0.9166666865348816,0.923076923076923,0.9258200997725514
7UNW_1_a_A_600_G.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
6ZU5_1_S60_A_533_C.amt,8,0,6,0.5714285714285714,1.0,0.625,0.7272727272727273,0.7559289460184544
3J79_1_A-C_A_1308_A.amt,6,2,4,0.6,0.75,0.625,0.6666666666666665,0.6708203932499369
6YWS_1_A_A_578_G.amt,6,0,3,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7PNV_1_A_A_906_G.amt,4,0,2,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7QIW_1_2-8_A_3267_U.amt,3,1,1,0.75,0.75,0.75,0.75,0.75
6TPQ_1_V_V_51_A.amt,4,4,2,0.6666666666666666,0.5,0.625,0.5714285714285715,0.5773502691896257
2ZUE_1_B_B_937_A.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7SFR_1_A_A_896_U.amt,8,2,2,0.8,0.8,0.800000011920929,0.8000000000000002,0.8
8A57_1_A_A_1269_G.amt,1,3,1,0.5,0.25,0.5,0.3333333333333333,0.3535533905932738
6FYY_1_2_2_585_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
6YDP_1_BA_A_376_A.amt,11,1,4,0.7333333333333333,0.9166666666666666,0.7916666865348816,0.8148148148148148,0.8198915917499229
7PNV_1_A_A_905_G.amt,6,0,1,0.8571428571428571,1.0,0.9166666865348816,0.923076923076923,0.9258200997725514
4TUE_1_QV_A_9_G.amt,4,2,3,0.5714285714285714,0.6666666666666666,0.5833333134651184,0.6153846153846153,0.6172133998483676
8EA4_1_7_A_67_A.amt,4,2,1,0.8,0.6666666666666666,0.75,0.7272727272727272,0.7302967433402214
7QI4_1_AA_A_1123_C.amt,6,2,5,0.5454545454545454,0.75,0.5625,0.631578947368421,0.6396021490668313
2QUS_1_A_A_24_U.amt,0,2,0,0.0,0.0,0.5,0.0,0.0
8CRX_1_A_A_630_U.amt,2,2,0,1.0,0.5,0.75,0.6666666666666666,0.7071067811865476
4WF9_1_X_X_2596_G.amt,5,9,1,0.8333333333333334,0.35714285714285715,0.6428571343421936,0.5,0.5455447255899809
7UVZ_1_A_A_48_C.amt,2,2,1,0.6666666666666666,0.5,0.625,0.5714285714285715,0.5773502691896257
8A57_1_A_A_1115_A.amt,8,0,4,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
8BUU_1_A_A_954_U.amt,3,3,1,0.75,0.5,0.6666666865348816,0.6,0.6123724356957945
8CVM_1_a_A_1267_G.amt,13,3,3,0.8125,0.8125,0.8125,0.8125,0.8125
7SFR_1_A_A_1330_U.amt,8,4,4,0.6666666666666666,0.6666666666666666,0.6666666865348816,0.6666666666666666,0.6666666666666666
7UVZ_1_A_A_2232_U.amt,10,2,4,0.7142857142857143,0.8333333333333334,0.75,0.7692307692307692,0.7715167498104596
3MEI_1_A-B_B_18_U.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
6NEQ_1_A_A_818_G.amt,0,2,1,0.0,0.0,0.25,0.0,0.0
6FYY_1_2_2_1081_C.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7S0S_1_C_C_732_G.amt,10,0,6,0.625,1.0,0.699999988079071,0.7692307692307693,0.7905694150420949
4FRN_1_B_B_68_A.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
5XYI_1_2_2_1000_C.amt,0,2,1,0.0,0.0,0.25,0.0,0.0
6JQ6_1_U_U_42_A.amt,1,1,0,1.0,0.5,0.75,0.6666666666666666,0.7071067811865476
4V88_1_A6_A_189_C.amt,4,0,0,1.0,1.0,1.0,1.0,1.0
5J7L_1_AA_A_1044_A.amt,8,4,2,0.8,0.6666666666666666,0.75,0.7272727272727272,0.7302967433402214
7CPU_1_L5-L8_A_3497_U.amt,6,2,2,0.75,0.75,0.75,0.75,0.75
7RQB_1_1A_A_2786_U.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
5J7L_1_AA_A_492_C.amt,2,4,2,0.5,0.3333333333333333,0.5,0.4,0.408248290463863
6RM3_1_S60_A_1237_G.amt,4,2,2,0.6666666666666666,0.6666666666666666,0.6666666865348816,0.6666666666666666,0.6666666666666666
7PNV_1_A_A_878_U.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
8DMB_1_W_A_207_G.amt,5,3,1,0.8333333333333334,0.625,0.75,0.7142857142857143,0.7216878364870323
7OYC_1_22_A_1822_C.amt,1,1,2,0.3333333333333333,0.5,0.25,0.4,0.408248290463863
7RQB_1_1A_A_434_U.amt,9,1,3,0.75,0.9,0.800000011920929,0.8181818181818182,0.8215838362577492
4LFB_1_A_A_1426_C.amt,5,1,0,1.0,0.8333333333333334,0.9166666865348816,0.9090909090909091,0.9128709291752769
7S0S_1_C_C_1105_C.amt,11,1,5,0.6875,0.9166666666666666,0.75,0.7857142857142857,0.7938566201357353
8A22_1_A8_A_185_A.amt,2,2,2,0.5,0.5,0.5,0.5,0.5
5T2A_1_B_B_1099_U.amt,0,2,0,0.0,0.0,0.5,0.0,0.0
5BTP_1_B_B_73_G.amt,4,6,4,0.5,0.4,0.5,0.4444444444444445,0.4472135954999579
8A57_1_A_A_749_U.amt,6,2,2,0.75,0.75,0.75,0.75,0.75
7LYF_1_A_A_19_G.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
8BUU_1_a_A_507_A.amt,9,1,2,0.8181818181818182,0.9,0.8500000238418579,0.8571428571428572,0.8581163303210332
7QEP_1_1_1_1350_G.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
5MRC_1_A_A_2267_A.amt,10,4,8,0.5555555555555556,0.7142857142857143,0.5714285969734192,0.6250000000000001,0.629940788348712
1J1U_1_B_B_515_G.amt,6,2,2,0.75,0.75,0.75,0.75,0.75
5XY3_1_1-4_1_1641_A.amt,12,4,6,0.6666666666666666,0.75,0.6875,0.7058823529411765,0.7071067811865476
8BUU_1_a_A_1319_C.amt,2,2,2,0.5,0.5,0.5,0.5,0.5
7SFR_1_A_A_2261_A.amt,3,1,1,0.75,0.75,0.75,0.75,0.75
6AZ1_1_1_1_299_A.amt,0,4,2,0.0,0.0,0.25,0.0,0.0
7R81_1_A1-C1_A_613_G.amt,1,1,2,0.3333333333333333,0.5,0.25,0.4,0.408248290463863
7RQB_1_1B_A_68_C.amt,5,5,2,0.7142857142857143,0.5,0.6499999761581421,0.588235294117647,0.5976143046671968
7JIL_1_2_2_936_G.amt,4,4,4,0.5,0.5,0.5,0.5,0.5
7R81_1_A2_A_907_U.amt,8,0,1,0.8888888888888888,1.0,0.9375,0.9411764705882353,0.9428090415820634
7CPU_1_L5-L8_A_2426_C.amt,12,0,3,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
4V9F_1_0_0_830_G.amt,11,1,3,0.7857142857142857,0.9166666666666666,0.8333333134651184,0.8461538461538461,0.8486684247915055
6YDP_1_BA_A_361_C.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
8GLP_1_L7_A_32_A.amt,5,5,3,0.625,0.5,0.6000000238418579,0.5555555555555556,0.5590169943749475
7QGG_1_t-D_B_1744_G.amt,0,2,0,0.0,0.0,0.5,0.0,0.0
5J7L_1_DA_A_1883_U.amt,7,1,2,0.7777777777777778,0.875,0.8125,0.823529411764706,0.8249579113843054
1XJR_1_A_A_41_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7UNW_1_a_A_936_G.amt,6,2,4,0.6,0.75,0.625,0.6666666666666665,0.6708203932499369
4V9F_1_0_0_58_C.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7ASE_1_0_0_336_C.amt,5,1,3,0.625,0.8333333333333334,0.6666666865348816,0.7142857142857143,0.7216878364870323
7OYC_1_51-81_A_2797_C.amt,11,7,4,0.7333333333333333,0.6111111111111112,0.6944444179534912,0.6666666666666666,0.669438681395203
5J7L_1_DA_A_1998_A.amt,4,6,3,0.5714285714285714,0.4,0.550000011920929,0.47058823529411764,0.47809144373375745
7S0S_1_C_C_1238_G.amt,2,2,0,1.0,0.5,0.75,0.6666666666666666,0.7071067811865476
7NHN_1_a_a_1348_A.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7OSM_1_ASIT_A_6_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
8EUG_1_1-2_A_1873_U.amt,1,3,0,1.0,0.25,0.625,0.4,0.5
3J7A_1_A_A_262_A.amt,8,2,2,0.8,0.8,0.800000011920929,0.8000000000000002,0.8
4WF9_1_X_X_813_G.amt,8,0,1,0.8888888888888888,1.0,0.9375,0.9411764705882353,0.9428090415820634
7SFR_1_a_A_245_A.amt,3,3,2,0.6,0.5,0.5833333134651184,0.5454545454545454,0.5477225575051661
6XU8_1_B2_A_1628_A.amt,2,2,0,1.0,0.5,0.75,0.6666666666666666,0.7071067811865476
3JCS_1_5_5_26_A.amt,0,2,0,0.0,0.0,0.5,0.0,0.0
5TBW_1_1-4_1_383_G.amt,4,0,3,0.5714285714285714,1.0,0.625,0.7272727272727273,0.7559289460184544
7UNW_1_A_A_1590_C.amt,6,0,3,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
3J79_1_A-C_A_614_U.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7PZY_1_1-4_1_420_G.amt,7,1,4,0.6363636363636364,0.875,0.6875,0.7368421052631579,0.7462025072446364
4Y1M_1_B_B_59_A.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7P7Q_1_A_A_2580_G.amt,7,7,3,0.7,0.5,0.6428571343421936,0.5833333333333334,0.5916079783099616
7PKT_1_3-4-5-2_D_26_G.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
6JOO_1_B_B_52_C.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7PZY_1_1-4_1_830_U.amt,9,1,5,0.6428571428571429,0.9,0.699999988079071,0.75,0.760638829255665
7UVZ_1_A_A_120_G.amt,8,4,7,0.5333333333333333,0.6666666666666666,0.5416666865348816,0.5925925925925926,0.5962847939999438
2HW8_1_B_B_26_A.amt,8,0,1,0.8888888888888888,1.0,0.9375,0.9411764705882353,0.9428090415820634
4KZY_1_i_i_1644_U.amt,4,4,4,0.5,0.5,0.5,0.5,0.5
6RM3_1_L50_A_306_U.amt,8,0,2,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
7JIL_1_2_2_153_A.amt,4,0,2,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
6SWE_1_2_2_1230_U.amt,5,1,2,0.7142857142857143,0.8333333333333334,0.75,0.7692307692307692,0.7715167498104596
6GAZ_1_AA_A_193_A.amt,6,0,1,0.8571428571428571,1.0,0.9166666865348816,0.923076923076923,0.9258200997725514
6ZU5_1_L50_A_1547_G.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
7ASE_1_0_0_1751_G.amt,2,2,1,0.6666666666666666,0.5,0.625,0.5714285714285715,0.5773502691896257
6SWD_1_2_2_157_A.amt,4,0,0,1.0,1.0,1.0,1.0,1.0
7QIW_1_5_A_47_C.amt,2,2,2,0.5,0.5,0.5,0.5,0.5
7QI4_1_A_A_2688_C.amt,7,5,5,0.5833333333333334,0.5833333333333334,0.5833333134651184,0.5833333333333334,0.5833333333333334
6YXY_1_AA_A_878_A.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7QGG_1_t-D_B_1450_C.amt,4,4,3,0.5714285714285714,0.5,0.5625,0.5333333333333333,0.5345224838248488
3IGI_1_A_A_105_A.amt,13,5,3,0.8125,0.7222222222222222,0.7777777910232544,0.7647058823529411,0.7660323462854265
6XU8_1_B2_A_1140_G.amt,2,2,0,1.0,0.5,0.75,0.6666666666666666,0.7071067811865476
7PWO_1_2_2_1178_G.amt,6,0,1,0.8571428571428571,1.0,0.9166666865348816,0.923076923076923,0.9258200997725514
8A57_1_A_A_1410_U.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
8CVM_1_a_A_602_A.amt,13,1,4,0.7647058823529411,0.9285714285714286,0.8214285969734192,0.8387096774193549,0.8426648406178138
7NHN_1_a_a_965_G.amt,4,0,2,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
3J7P_1_S2_A_1616_U.amt,5,5,5,0.5,0.5,0.5,0.5,0.5
6ZU5_1_S60_A_145_G.amt,6,0,3,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
4LCK_1_F_F_82_A.amt,6,0,1,0.8571428571428571,1.0,0.9166666865348816,0.923076923076923,0.9258200997725514
7P6Z_1_5_5_1008_G.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
3J7Q_1_5-8_5_1217_G.amt,0,2,0,0.0,0.0,0.5,0.0,0.0
6ERI_1_AA_A_1240_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7P6Z_1_5_5_941_A.amt,10,0,6,0.625,1.0,0.699999988079071,0.7692307692307693,0.7905694150420949
7Q4K_1_D2_A_59_A.amt,2,0,2,0.5,1.0,0.5,0.6666666666666666,0.7071067811865476
7QEP_1_1_1_2347_G.amt,4,6,3,0.5714285714285714,0.4,0.550000011920929,0.47058823529411764,0.47809144373375745
7CPU_1_L5-L8_B_111_U.amt,4,2,3,0.5714285714285714,0.6666666666666666,0.5833333134651184,0.6153846153846153,0.6172133998483676
7B9V_1_2-6_6_76_A.amt,4,0,3,0.5714285714285714,1.0,0.625,0.7272727272727273,0.7559289460184544
8EUG_1_1-2_A_244_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7OYC_1_22_A_377_G.amt,6,2,1,0.8571428571428571,0.75,0.8125,0.7999999999999999,0.8017837257372731
3G9C_1_Q_Q_112_A.amt,2,2,1,0.6666666666666666,0.5,0.625,0.5714285714285715,0.5773502691896257
5XYI_1_2_2_504_U.amt,8,6,4,0.6666666666666666,0.5714285714285714,0.6428571343421936,0.6153846153846153,0.6172133998483676
3R1D_1_A-B_B_6_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7PWO_1_2_2_101_A.amt,2,2,0,1.0,0.5,0.75,0.6666666666666666,0.7071067811865476
7PKT_1_3-4-5-2_D_20_A.amt,4,2,2,0.6666666666666666,0.6666666666666666,0.6666666865348816,0.6666666666666666,0.6666666666666666
3KTW_1_C_C_180_C.amt,2,4,1,0.6666666666666666,0.3333333333333333,0.5833333134651184,0.4444444444444444,0.4714045207910317
6ZJ3_1_S1_A_354_G.amt,3,1,0,1.0,0.75,0.875,0.8571428571428571,0.8660254037844386
7O7Y_1_B5-B8_A_2042_A.amt,0,2,1,0.0,0.0,0.25,0.0,0.0
6TH6_1_BA_A_2340_G.amt,2,4,0,1.0,0.3333333333333333,0.6666666865348816,0.5,0.5773502691896257
7RQB_1_1A_A_2435_A.amt,6,8,3,0.6666666666666666,0.42857142857142855,0.6071428656578064,0.5217391304347826,0.5345224838248488
5XYI_1_2_2_1331_A.amt,6,2,3,0.6666666666666666,0.75,0.6875,0.7058823529411765,0.7071067811865476
6RXU_1_C1-C2_A_1112_U.amt,4,4,0,1.0,0.5,0.75,0.6666666666666666,0.7071067811865476
7RQB_1_1A_A_804_A.amt,13,5,6,0.6842105263157895,0.7222222222222222,0.6944444179534912,0.7027027027027027,0.7029594915666376
5J7L_1_DA_A_2049_G.amt,8,2,2,0.8,0.8,0.800000011920929,0.8000000000000002,0.8
7OYB_1_51-81_A_628_G.amt,3,3,1,0.75,0.5,0.6666666865348816,0.6,0.6123724356957945
8CVM_1_a_A_790_A.amt,8,4,2,0.8,0.6666666666666666,0.75,0.7272727272727272,0.7302967433402214
7QEP_1_3_3_802_A.amt,6,2,3,0.6666666666666666,0.75,0.6875,0.7058823529411765,0.7071067811865476
6XU8_1_A5-A8_B_2068_A.amt,2,2,1,0.6666666666666666,0.5,0.625,0.5714285714285715,0.5773502691896257
4GXY_1_A_A_30_G.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7P6Z_1_3_3_107_C.amt,10,0,8,0.5555555555555556,1.0,0.6000000238418579,0.7142857142857143,0.7453559924999299
7CPU_1_L5-L8_A_1203_A.amt,6,2,4,0.6,0.75,0.625,0.6666666666666665,0.6708203932499369
4P5J_1_A_A_52_C.amt,8,2,3,0.7272727272727273,0.8,0.75,0.761904761904762,0.7627700713964739
6UFG_1_A_A_13_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7QEP_1_1_1_741_U.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7EVO_1_H_A_62_U.amt,4,0,2,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
6TH6_1_BA_A_962_U.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7QCA_1_L50_A_1750_U.amt,13,7,10,0.5652173913043478,0.65,0.574999988079071,0.6046511627906976,0.606128125356204
4N0T_1_B_B_95_A.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
4V9F_1_0_0_1824_C.amt,4,0,2,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
6GAZ_1_AA_A_571_A.amt,4,2,1,0.8,0.6666666666666666,0.75,0.7272727272727272,0.7302967433402214
5TBW_1_1-4_1_3051_U.amt,5,7,4,0.5555555555555556,0.4166666666666667,0.5416666865348816,0.4761904761904762,0.4811252243246882
5WTI_1_B_B_75_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7R6K_1_1_A_1550_C.amt,4,0,0,1.0,1.0,1.0,1.0,1.0
7UR5_1_v_A_51_G.amt,4,4,5,0.4444444444444444,0.5,0.4375,0.47058823529411764,0.4714045207910317
6AZ3_1_1-7_1_180_A.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
7SFR_1_a_A_1143_U.amt,1,1,1,0.5,0.5,0.5,0.5,0.5
4J50_1_A-B_A_14_A.amt,4,0,0,1.0,1.0,1.0,1.0,1.0
1S03_1_A_A_27_A.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
6S0X_1_a_a_202_C.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
4KZY_1_i_i_125_C.amt,0,2,1,0.0,0.0,0.25,0.0,0.0
1NBS_1_B_B_157_G.amt,2,2,2,0.5,0.5,0.5,0.5,0.5
7OYC_1_51-81_A_1939_A.amt,5,1,2,0.7142857142857143,0.8333333333333334,0.75,0.7692307692307692,0.7715167498104596
5TBW_1_1-4_1_2718_U.amt,4,0,0,1.0,1.0,1.0,1.0,1.0
7CPU_1_L5-L8_A_334_A.amt,10,0,3,0.7692307692307693,1.0,0.8500000238418579,0.8695652173913044,0.8770580193070292
6HIW_1_CA_A_26_C.amt,2,2,1,0.6666666666666666,0.5,0.625,0.5714285714285715,0.5773502691896257
